date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:25:19	96873/96873	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2004%20Jan%202023%2020:06:20%20GMT	https://themes.getbootstrap.com/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/My%20Web%20Sites/ecom%20Electronic2/themes.getbootstrap.com/wp-includes/js/jquery/jquery4a5f.js	(from https://themes.getbootstrap.com/preview/?theme_id=110459)
07:25:19	10056/10056	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2004%20Jan%202023%2020:06:20%20GMT	https://themes.getbootstrap.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/My%20Web%20Sites/ecom%20Electronic2/themes.getbootstrap.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://themes.getbootstrap.com/preview/?theme_id=110459)
07:25:19	419559/419559	---MCZ	200	added ('OK')	text/css	date:Wed,%2027%20May%202020%2020:33:24%20GMT	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/style.css?ver=1590611604	C:/My%20Web%20Sites/ecom%20Electronic2/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/style94c8.css	(from https://themes.getbootstrap.com/preview/?theme_id=110459)
07:25:20	150283/150283	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Dec%202019%2015:26:55%20GMT	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/Chart.min.js	C:/My%20Web%20Sites/ecom%20Electronic2/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/Chart.min.js	(from https://themes.getbootstrap.com/preview/?theme_id=110459)
07:25:20	201572/201572	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Dec%202019%2015:26:55%20GMT	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/Chart.bundle.min.js	C:/My%20Web%20Sites/ecom%20Electronic2/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/Chart.bundle.min.js	(from https://themes.getbootstrap.com/preview/?theme_id=110459)
07:25:20	24989/24989	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Dec%202019%2015:26:55%20GMT	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/tether.min.js	C:/My%20Web%20Sites/ecom%20Electronic2/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/tether.min.js	(from https://themes.getbootstrap.com/preview/?theme_id=110459)
07:25:20	19196/19196	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Dec%202019%2015:26:55%20GMT	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/popper.min.js	C:/My%20Web%20Sites/ecom%20Electronic2/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/popper.min.js	(from https://themes.getbootstrap.com/preview/?theme_id=110459)
07:25:20	51143/51143	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Dec%202019%2015:26:55%20GMT	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/bootstrap.min.js	C:/My%20Web%20Sites/ecom%20Electronic2/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/bootstrap.min.js	(from https://themes.getbootstrap.com/preview/?theme_id=110459)
07:25:21	7235/7235	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2027%20Jan%202020%2022:48:09%20GMT	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/lazysizes.min.js	C:/My%20Web%20Sites/ecom%20Electronic2/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/lazysizes.min.js	(from https://themes.getbootstrap.com/preview/?theme_id=110459)
07:25:21	2359/2359	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2004%20Dec%202022%2017:04:36%20GMT	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/scripts.js?ver=1670173476	C:/My%20Web%20Sites/ecom%20Electronic2/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/scriptsee95.js	(from https://themes.getbootstrap.com/preview/?theme_id=110459)
07:25:22	9136/9136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2012%20Dec%202019%2015:26:55%20GMT	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themes.eot?52209345	C:/My%20Web%20Sites/ecom%20Electronic2/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themesc000.eot	(from https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/style.css?ver=1590611604)
07:25:22	4660/4660	---M--	200	added ('OK')	application/font-woff2	date:Thu,%2012%20Dec%202019%2015:26:55%20GMT	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themes.woff2?52209345	C:/My%20Web%20Sites/ecom%20Electronic2/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themesc000.woff2	(from https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/style.css?ver=1590611604)
07:25:22	5608/5608	---MCZ	200	added ('OK')	application/font-woff	date:Thu,%2012%20Dec%202019%2015:26:55%20GMT	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themes.woff?52209345	C:/My%20Web%20Sites/ecom%20Electronic2/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themesc000.woff	(from https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/style.css?ver=1590611604)
07:25:22	8936/8936	---MCZ	200	added ('OK')	application/x-font-ttf	date:Thu,%2012%20Dec%202019%2015:26:55%20GMT	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themes.ttf?52209345	C:/My%20Web%20Sites/ecom%20Electronic2/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themesc000.ttf	(from https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/style.css?ver=1590611604)
07:25:23	6660/6660	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2012%20Dec%202019%2015:26:55%20GMT	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themes.svg?52209345	C:/My%20Web%20Sites/ecom%20Electronic2/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themesc000.svg	(from https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/style.css?ver=1590611604)
